Status,Id,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id
,122006,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.2,0.1,0.2,0.1,0.1,0.1
,122011,1,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122020,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122021,0,0,0,1,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.5,0.2,0.4
,122025,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122026,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122027,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,122030,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.3,0.3,0.2,0.5,0.2,0.4
,122031,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.2,0.4
0,122035,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4
,122038,1,1,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122046,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.4
1,122050,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.4,0.3,0.3,0.5,0.2,0.4
,122053,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.4,0.3,0.3,0.5,0.2,0.4
0,122056,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.4,0.2,0.3,0.2,0.4
,122057,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.6,0.3,0.3,0.5,0.2,0.4
,122060,0,0,0,0,0,0,0,0,0,0.3,0.5,0.3,0.4,0.3,0.2,0.4,0.3,0.4
,122064,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122072,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.3,0.1,0.1,0.1
,122074,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122078,0,1,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.3,0.1,0.1,0.1
,122084,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.2,0.4,0.2,0.4
,122085,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122092,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.3,0.2,0.4
,122097,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122098,0,0,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122122,1,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,0.3,0.2,0.2,0.2,0.4
,122128,1,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
0,122132,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.5,0.1,0.4
,122133,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,122135,1,0,0,0,0,0,1,0,0,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1
,122136,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122141,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122144,0,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.2,0.3,0.3,0.4,0.2,0.4
,122147,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122149,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.2,0.1,0.3,0.1
,122150,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122152,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122153,0,0,0,1,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
,122166,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.4
,122167,0,0,0,0,0,0,1,0,0,0.3,0.6,0.4,0.4,0.3,0.3,0.1,0.2,0.1
,122169,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.1,0.3,0.1
,122170,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122172,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.1,0.3,0.1
,122181,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122190,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122193,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122202,0,0,0,0,0,0,0,0,0,0.4,0.1,0.4,0.5,0.1,0.2,0.1,0.1,0.1
1,122205,0,1,0,0,0,1,1,1,0,0.3,0.3,0.3,0.4,0.3,0.2,0.4,0.2,0.4
,122206,0,0,0,1,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
0,122212,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122213,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122215,1,0,0,1,0,0,0,0,0,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.4
,122220,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.4
,122222,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122224,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.5,0.2,0.4
,122230,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
,122231,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1
,122233,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.4
,122235,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.3,0.3,0.2,0.4
,122236,0,0,0,1,0,1,1,0,0,0.4,0.1,0.4,0.4,0.1,0.2,0.1,0.1,0.1
,122247,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.2,0.1,0.3
,122248,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.4,0.2,0.4
,122254,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122255,0,0,0,0,0,0,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122258,0,0,0,0,0,1,1,0,1,0.1,0.1,0.2,0.1,0.4,0.3,0.1,0.1,0.4
1,122261,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,122266,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.5,0.4,0.3,0.1,0.2,0.1
,122268,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,122269,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.2,0.2,0.3,0.1,0.2,0.1
,122278,0,0,0,0,0,0,0,0,0,0.3,0.6,0.2,0.4,0.2,0.2,0.5,0.3,0.4
,122284,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122287,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.3,0.2,0.3,0.3,0.3,0.4
,122290,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4
,122292,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,122298,0,1,0,0,0,0,0,0,0,0.4,0.1,0.3,0.3,0.1,0.2,0.1,0.1,0.1
,122306,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1
0,122307,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.4,0.4,0.2,0.5,0.2,0.4
,122309,1,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.6,0.3,0.2,0.3,0.2,0.4
,122310,0,0,0,0,0,0,1,0,0,0.3,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1
,122313,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,122314,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
0,122320,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.5,0.2,0.4
,122326,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.3
,122327,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122328,0,1,0,0,0,1,1,0,1,0.2,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4
,122330,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122336,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.4
,122337,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122345,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122347,1,1,0,0,0,1,1,0,0,0.3,0.6,0.2,0.6,0.2,0.3,0.5,0.6,0.4
,122348,1,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.4,0.2,0.3,0.1,0.3,0.1
,122356,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,122357,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.5,0.3,0.4
,122360,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.5,0.2,0.4
,122363,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122365,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122366,0,0,0,0,0,1,1,1,0,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3
1,122369,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.4,0.2,0.4
,122371,0,0,0,0,0,0,0,0,0,0.4,0.1,0.3,0.5,0.1,0.3,0.1,0.1,0.1
,122383,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.2,0.2,0.5,0.2,0.4
,122389,0,0,0,0,0,1,1,1,0,0.3,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4
,122393,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,122394,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122397,0,0,0,0,0,0,1,0,0,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,122403,0,0,0,0,0,0,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,122408,0,0,0,0,0,0,0,0,0,0.3,0.6,0.5,0.4,0.3,0.2,0.1,0.2,0.1
,122411,0,1,0,1,1,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122416,0,0,0,1,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122417,0,0,0,0,0,1,1,0,0,0.4,0.1,0.4,0.4,0.1,0.3,0.1,0.1,0.1
,122418,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4
,122432,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,122433,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.5,0.3,0.3,0.1,0.3,0.1
,122434,0,0,0,0,0,1,1,0,0,0.3,0.3,0.2,0.4,0.3,0.3,0.3,0.2,0.4
,122435,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122436,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.4
,122437,0,0,0,0,0,1,1,0,0,0.3,0.5,0.3,0.3,0.3,0.2,0.5,0.2,0.4
,122443,0,1,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.2,0.5,0.2,0.4
,122446,0,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122448,0,0,0,0,0,1,1,0,0,0.2,0.1,0.2,0.3,0.4,0.2,0.2,0.2,0.4
,122450,0,1,0,0,0,1,1,1,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
1,122451,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122452,0,1,0,0,0,1,1,0,0,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.2,0.1
,122459,0,0,0,0,0,1,0,0,1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.2
,122460,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4
,122466,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122467,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122468,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122477,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.4
,122478,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122479,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
,122480,0,0,0,0,0,1,1,1,0,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122482,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,122484,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1
,122497,0,0,0,1,0,0,0,0,0,0.3,0.6,0.3,0.3,0.4,0.2,0.1,0.2,0.1
,122498,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.3
,122500,0,0,0,0,0,1,1,0,0,0.3,0.4,0.4,0.4,0.3,0.3,0.1,0.2,0.1
,122501,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.5,0.1,0.4
,122502,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122513,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0.5,0.3,0.2,0.5,0.2,0.4
,122518,1,0,0,1,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.3,0.5,0.1,0.3
,122520,0,0,0,0,0,0,0,0,0,0.3,0.6,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,122522,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4
1,122545,0,0,0,0,0,1,1,0,0,0.3,0.5,0.2,0.6,0.3,0.3,0.4,0.3,0.4
,122546,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.4,0.1,0.3
,122547,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.3,0.1
,122556,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122557,0,0,0,0,0,1,1,0,0,0.2,0.3,0.5,0.4,0.2,0.2,0.5,0.5,0.4
,122558,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.3,0.1,0.2,0.1,0.1,0.1
,122563,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.3,0.2,0.2,0.2,0.4
,122575,0,0,0,0,0,1,1,0,1,0.3,0.4,0.3,0.3,0.3,0.2,0.3,0.2,0.4
,122576,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.3,0.2,0.2,0.1,0.3,0.1
,122580,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,122581,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122587,1,1,0,0,0,1,1,0,0,0.3,0.2,0.3,0.6,0.3,0.3,0.3,0.2,0.4
,122593,0,0,0,1,0,1,1,0,0,0.4,0.1,0.2,0.2,0.1,0.2,0.4,0.1,0.3
,122594,0,0,0,0,0,1,1,0,0,0.3,0.4,0.5,0.3,0.2,0.3,0.1,0.2,0.1
,122597,0,0,0,0,0,0,1,0,0,0.3,0.1,0.2,0.1,0.1,0.3,0.1,0.1,0.1
,122600,0,0,0,0,0,1,1,0,0,0.3,0.3,0.4,0.2,0.2,0.3,0.1,0.2,0.1
,122609,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.3,0.5,0.2,0.4
1,122617,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.4,0.2,0.4
,122618,0,0,0,0,0,1,1,1,0,0.4,0.1,0.3,0.6,0.1,0.3,0.5,0.1,0.4
,122619,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122620,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.3,0.4,0.2,0.1,0.1,0.1
,122622,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122623,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122624,0,0,0,0,0,0,1,0,0,0.4,0.1,0.2,0.6,0.1,0.3,0.4,0.1,0.3
,122625,0,0,0,0,0,1,1,0,0,0.3,0.6,0.5,0.3,0.2,0.3,0.3,0.2,0.4
,122628,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,122634,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.2,0.1
,122637,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0,122638,0,0,0,0,0,1,1,0,0,0.3,0.5,0.4,0.4,0.3,0.2,0.1,0.2,0.1
,122639,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,122641,0,1,0,0,0,0,0,0,0,0.4,0.1,0.2,0.5,0.1,0.2,0.3,0.1,0.3
,122642,0,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.2,0.2,0.2,0.2,0.2,0.4
,122643,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4
,122648,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122651,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1
,122655,0,0,0,0,0,1,1,0,0,0.3,0.6,0.4,0.4,0.4,0.2,0.1,0.2,0.1
,122659,0,0,0,0,0,0,1,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,122662,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122667,0,0,0,0,0,0,0,0,0,0.4,0.6,0.2,0.5,0.1,0.2,0.1,0.1,0.1
,122670,0,0,0,0,0,0,0,0,0,0.3,0.4,0.4,0.3,0.3,0.2,0.1,0.2,0.1
,122671,0,1,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4
,122673,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122678,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1
,122679,0,0,0,0,0,1,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122680,0,0,0,0,0,0,1,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
1,122683,1,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.2,0.4
,122684,0,0,0,1,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122685,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.4
,122686,0,0,0,1,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1
,122687,0,0,0,0,0,1,1,1,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
1,122692,0,0,0,0,0,1,1,0,1,0.3,0.6,0.5,0.5,0.2,0.2,0.5,0.6,0.4
1,122693,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.4,0.3,0.3,0.4,0.2,0.4
,122698,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122706,1,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122708,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122711,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122712,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.6,0.3,0.3,0.1,0.3,0.1
,122715,0,0,0,0,0,0,1,0,0,0.3,0.2,0.3,0.5,0.3,0.3,0.1,0.2,0.1
,122716,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,0.3,0.2,0.1,0.3,0.1
,122718,0,0,0,0,0,1,1,0,0,0.3,0.2,0.3,0.3,0.3,0.3,0.5,0.2,0.4
,122721,0,0,0,0,0,1,1,0,1,0.2,0.2,0.2,0.4,0.4,0.2,0.1,0.2,0.1
,122725,0,0,0,0,0,1,1,0,0,0.3,0.2,0.4,0.4,0.3,0.2,0.5,0.2,0.4
,122728,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4
,122730,0,0,0,0,0,1,1,0,0,0.3,0.3,0.3,0.4,0.3,0.3,0.1,0.2,0.1
,122733,0,0,0,0,0,1,0,0,1,0.3,0.2,0.2,0.4,0.3,0.2,0.5,0.2,0.4
,122742,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1
,122743,0,0,0,0,0,1,1,0,0,0.2,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.1
,122744,0,0,0,0,0,1,1,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.5,0.1,0.4
,122745,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1
,122747,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122750,0,0,0,0,0,1,1,0,0,0.2,0.2,0.2,0.6,0.3,0.2,0.1,0.2,0.1
,122751,0,0,0,0,0,0,1,0,0,0.2,0.2,0.3,0.5,0.3,0.3,0.1,0.2,0.1
,122755,0,0,0,0,0,0,1,0,0,0.4,0.1,0.4,0.1,0.1,0.3,0.1,0.1,0.1
,122756,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122758,0,0,0,0,0,1,1,0,0,0.4,0.1,0.5,0.2,0.1,0.2,0.4,0.1,0.3
,122759,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1
,122763,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
0,122764,0,0,0,0,0,0,1,1,0,0.4,0.1,0.2,0.3,0.1,0.3,0.1,0.1,0.1
,122768,0,0,0,0,0,1,1,0,0,0.3,0.4,0.2,0.3,0.3,0.3,0.1,0.2,0.1
,122770,0,0,0,0,0,0,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122771,0,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.1
,122774,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,0.6,0.3,0.2,0.5,0.3,0.4
,122778,0,0,0,1,0,1,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122779,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122785,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.2,0.4,0.1,0.3
,122789,0,0,0,0,0,1,1,0,0,0.4,0.1,0.3,0.4,0.1,0.3,0.1,0.1,0.1
,122793,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.2
,122794,0,0,0,0,0,1,1,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1
,122795,0,0,0,0,0,1,1,0,0,0.3,0.4,0.3,0.4,0.3,0.2,0.5,0.3,0.4
,122797,0,0,0,0,1,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122805,0,0,0,0,0,1,1,0,0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1
,122809,0,0,0,0,0,0,0,0,0,0.4,0.1,0.2,0.6,0.1,0.2,0.1,0.1,0.1
,122816,0,0,0,0,0,1,1,0,0,0.3,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4
,122821,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
,122827,0,0,0,0,0,1,0,0,1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1
